CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
12/02/2014,N (Jul 15),19.05,19.05,18.40,18.43,18.40,-0.65,667,0,2624
12/03/2014,N (Jul 15),18.40,18.50,18.30,18.45,18.50,0.10,491,0,2738
12/04/2014,N (Jul 15),18.40,18.68,18.35,18.43,18.35,-0.15,1047,0,3046
12/05/2014,N (Jul 15),18.40,18.40,18.18,18.30,18.35,0.00,375,0,3092
12/08/2014,N (Jul 15),18.40,18.80,18.33,18.78,18.80,0.45,583,0,3220
12/09/2014,N (Jul 15),18.75,19.15,18.64,18.79,18.75,-0.05,1124,0,3582
12/10/2014,N (Jul 15),18.80,19.55,18.75,19.52,19.55,0.80,560,0,3618
12/11/2014,N (Jul 15),19.35,20.30,18.95,20.30,20.30,0.75,1552,0,4019
12/12/2014,N (Jul 15),20.25,20.60,19.85,20.43,20.40,0.10,1673,0,4477
12/15/2014,N (Jul 15),20.32,20.50,19.72,20.30,20.35,-0.05,1598,0,4653
12/16/2014,N (Jul 15),20.34,20.90,19.69,20.89,20.85,0.50,1526,0,5091
12/17/2014,N (Jul 15),20.80,20.85,19.34,19.55,19.55,-1.30,4391,0,6598
12/18/2014,N (Jul 15),19.50,19.53,18.95,19.05,19.00,-0.55,2662,0,6907
12/19/2014,N (Jul 15),18.98,19.05,18.64,18.64,18.65,-0.35,2527,0,7291
12/22/2014,N (Jul 15),18.72,18.75,18.47,18.63,18.6250,-0.02,1736,0,7709
12/23/2014,N (Jul 15),18.55,18.85,18.45,18.70,18.7250,0.10,1034,0,7930
12/24/2014,N (Jul 15),18.65,18.87,18.60,18.87,18.8750,0.15,1303,0,7988
12/26/2014,N (Jul 15),18.94,18.95,18.60,18.70,18.6750,-0.20,682,0,8137
12/29/2014,N (Jul 15),18.68,18.86,18.60,18.70,18.6750,0.00,1440,0,7845
12/30/2014,N (Jul 15),18.65,19.06,18.65,18.85,18.8750,0.20,1426,0,8124
12/31/2014,N (Jul 15),18.86,19.70,18.80,19.46,19.4750,0.60,1812,0,8468
01/02/2015,N (Jul 15),19.20,19.93,19.14,19.60,19.6000,0.12,2584,0,8712
01/05/2015,N (Jul 15),19.65,20.40,19.55,20.20,20.2250,0.62,3317,0,8999
01/06/2015,N (Jul 15),20.19,20.70,19.98,20.45,20.4000,0.18,3802,0,9247
01/07/2015,N (Jul 15),20.25,20.35,19.68,19.80,19.8250,-0.58,4133,0,10473
01/08/2015,N (Jul 15),19.76,19.80,19.05,19.15,19.1000,-0.72,3882,57,10895
01/09/2015,N (Jul 15),19.07,19.70,19.00,19.70,19.7000,0.60,2896,0,11396
01/12/2015,N (Jul 15),19.51,20.19,19.50,19.95,20.0000,0.30,3360,0,12195
01/13/2015,N (Jul 15),20.10,20.37,19.54,20.20,20.1750,0.18,2480,0,12400
01/14/2015,N (Jul 15),20.11,20.60,20.05,20.20,20.1750,0.00,4648,0,13627
01/15/2015,N (Jul 15),20.15,20.60,19.88,20.55,20.5750,0.40,3831,0,14267
01/16/2015,N (Jul 15),20.52,20.89,20.22,20.50,20.4750,-0.10,3523,0,14816
01/20/2015,N (Jul 15),20.65,20.80,20.08,20.45,20.4750,0.00,4646,0,16446
01/21/2015,N (Jul 15),20.45,20.73,19.80,19.80,19.8250,-0.65,3755,0,16443
01/22/2015,N (Jul 15),19.95,20.07,19.28,19.35,19.3250,-0.50,3981,0,16657
01/23/2015,N (Jul 15),19.31,19.75,19.20,19.60,19.6250,0.30,3453,28,16756
01/26/2015,N (Jul 15),19.88,20.00,19.15,19.20,19.1750,-0.45,3530,0,17382
01/27/2015,N (Jul 15),19.15,19.80,19.10,19.45,19.4250,0.25,5522,0,17658
01/28/2015,N (Jul 15),19.40,20.85,19.24,20.80,20.8250,1.40,3717,0,18576
01/29/2015,N (Jul 15),20.70,20.75,19.80,19.85,19.8750,-0.95,3664,0,18704
01/30/2015,N (Jul 15),19.90,20.90,19.80,20.65,20.6500,0.78,4339,0,18130
02/02/2015,N (Jul 15),20.58,21.00,20.10,20.20,20.2250,-0.42,3198,0,18323
02/03/2015,N (Jul 15),20.23,20.40,19.95,20.00,20.0250,-0.20,3166,0,19173
02/04/2015,N (Jul 15),20.01,20.50,19.89,20.45,20.4750,0.45,2424,0,19208
02/05/2015,N (Jul 15),20.60,20.60,19.90,20.05,20.0750,-0.40,3178,0,18811
02/06/2015,N (Jul 15),20.02,20.65,19.73,20.20,20.2250,0.15,5744,0,19262
02/09/2015,N (Jul 15),20.43,20.75,20.42,20.55,20.5750,0.35,3618,0,19279
02/10/2015,N (Jul 15),20.60,20.63,20.10,20.15,20.1250,-0.45,3707,0,20207
02/11/2015,N (Jul 15),20.10,20.45,20.05,20.10,20.0750,-0.05,2875,0,20370
02/12/2015,N (Jul 15),20.06,20.22,19.50,19.70,19.7000,-0.38,5273,0,21446
02/13/2015,N (Jul 15),19.70,19.76,19.35,19.40,19.4500,-0.25,5523,0,21442
02/17/2015,N (Jul 15),19.45,19.77,19.30,19.60,19.6250,0.18,3792,0,22112
02/18/2015,N (Jul 15),19.65,19.70,19.43,19.57,19.5750,-0.05,4337,0,21465
02/19/2015,N (Jul 15),19.60,19.80,19.45,19.61,19.6250,0.05,3234,0,21876
02/20/2015,N (Jul 15),19.62,19.85,19.10,19.25,19.2250,-0.40,5002,0,22857
02/23/2015,N (Jul 15),19.22,19.40,19.16,19.27,19.2750,0.05,3278,0,22513
02/24/2015,N (Jul 15),19.25,19.33,18.65,18.65,18.6750,-0.60,7212,0,22630
02/25/2015,N (Jul 15),18.70,18.90,18.30,18.85,18.8750,0.20,7216,0,22573
02/26/2015,N (Jul 15),18.80,18.96,18.50,18.60,18.6250,-0.25,3729,0,22812
02/27/2015,N (Jul 15),18.60,18.70,18.35,18.54,18.5250,-0.10,5677,0,22676
03/02/2015,N (Jul 15),18.45,18.60,18.15,18.15,18.1750,-0.35,4212,0,23058
03/03/2015,N (Jul 15),18.18,18.58,18.10,18.40,18.3750,0.20,4337,0,23563
03/04/2015,N (Jul 15),18.33,18.66,18.28,18.30,18.3000,-0.08,4991,0,24096
03/05/2015,N (Jul 15),18.35,18.39,18.08,18.12,18.1000,-0.20,5212,0,24699
03/06/2015,N (Jul 15),18.05,18.62,18.00,18.45,18.4250,0.32,7434,109,24956
03/09/2015,N (Jul 15),18.38,18.45,18.20,18.40,18.3750,-0.05,7177,0,26212
03/10/2015,N (Jul 15),18.43,18.97,18.40,18.90,18.9500,0.58,6952,0,26197
03/11/2015,N (Jul 15),18.98,19.19,18.69,19.15,19.1750,0.22,4711,250,26554
03/12/2015,N (Jul 15),19.15,19.15,18.45,18.55,18.5250,-0.65,3942,0,26789
03/13/2015,N (Jul 15),18.52,19.10,18.45,18.75,18.7750,0.25,9942,0,28055
03/16/2015,N (Jul 15),18.81,18.87,18.31,18.50,18.5250,-0.25,6525,0,29953
03/17/2015,N (Jul 15),18.45,18.75,18.44,18.50,18.5250,0.00,6064,0,29489
03/18/2015,N (Jul 15),18.50,18.85,18.05,18.20,18.1750,-0.35,10736,0,29509
03/19/2015,N (Jul 15),18.25,18.60,18.12,18.40,18.4250,0.25,8135,0,29154
03/20/2015,N (Jul 15),18.36,18.55,18.04,18.45,18.4250,0.00,14041,0,29724
03/23/2015,N (Jul 15),18.30,18.52,18.19,18.35,18.4250,0.00,6847,0,30099
03/24/2015,N (Jul 15),18.40,18.45,18.13,18.35,18.3750,-0.05,7243,0,30772
03/25/2015,N (Jul 15),18.37,18.90,18.31,18.75,18.7750,0.40,11111,0,31376
03/26/2015,N (Jul 15),18.70,19.30,18.57,18.60,18.6250,-0.15,12039,0,32843
03/27/2015,N (Jul 15),18.61,18.76,18.50,18.55,18.5250,-0.10,6320,132,32838
03/30/2015,N (Jul 15),18.53,18.64,18.25,18.45,18.4250,-0.10,7722,28,32513
03/31/2015,N (Jul 15),18.42,18.75,18.38,18.69,18.6750,0.25,7310,0,32551
04/01/2015,N (Jul 15),18.71,19.10,18.60,18.65,18.6750,0.00,11264,0,32753
04/02/2015,N (Jul 15),18.68,18.83,18.57,18.62,18.6250,-0.05,7991,0,32263
04/06/2015,N (Jul 15),19.00,19.00,18.15,18.25,18.2750,18.28,8578,0,31984
04/07/2015,N (Jul 15),18.30,18.37,18.07,18.25,18.2250,-0.05,8266,0,32359
04/08/2015,N (Jul 15),18.26,18.26,17.98,18.10,18.1250,-0.10,9746,0,32881
04/09/2015,N (Jul 15),18.13,18.26,17.70,17.74,17.7250,-0.40,8224,0,33528
04/10/2015,N (Jul 15),17.76,17.83,17.15,17.15,17.1750,-0.55,12919,0,34655
04/13/2015,N (Jul 15),17.15,17.62,16.95,17.60,17.5750,0.40,14031,0,35806
04/14/2015,N (Jul 15),17.60,17.80,17.37,17.45,17.4750,-0.10,12960,0,35745
04/15/2015,N (Jul 15),17.50,17.60,17.23,17.30,17.3250,-0.15,8372,0,35561
04/16/2015,N (Jul 15),17.35,17.65,17.16,17.30,17.3250,0.00,11698,0,37063
04/17/2015,N (Jul 15),17.33,18.02,17.30,17.65,17.6250,0.30,18514,0,36508
04/20/2015,N (Jul 15),17.54,17.56,17.20,17.40,17.3750,-0.25,9914,0,36896
04/21/2015,N (Jul 15),17.39,17.45,17.08,17.30,17.3250,-0.05,8455,0,36486
04/22/2015,N (Jul 15),17.33,17.52,17.05,17.16,17.1750,-0.15,10072,0,35540
04/23/2015,N (Jul 15),17.20,17.36,16.95,17.05,17.0250,-0.15,7427,0,35310
04/24/2015,N (Jul 15),17.05,17.13,16.90,17.04,17.0250,0.00,6258,0,35475
04/27/2015,N (Jul 15),17.00,17.33,16.84,17.24,17.2250,0.20,10167,0,35679
04/28/2015,N (Jul 15),17.22,17.64,16.80,16.80,16.8250,-0.40,12847,0,35729
04/29/2015,N (Jul 15),16.83,17.29,16.80,17.25,17.2750,0.45,16946,0,37078
04/30/2015,N (Jul 15),17.28,17.70,17.15,17.35,17.3750,0.10,14687,0,36572
05/01/2015,N (Jul 15),17.36,17.38,16.79,16.80,16.8250,-0.55,14211,0,37379
05/04/2015,N (Jul 15),16.80,16.99,16.65,16.75,16.7750,-0.05,9686,0,38657
05/05/2015,N (Jul 15),16.80,17.25,16.75,17.22,17.2250,0.45,17357,0,40535
05/06/2015,N (Jul 15),17.20,17.74,16.97,17.35,17.3250,0.10,19454,0,40887
05/07/2015,N (Jul 15),17.35,17.74,17.10,17.15,17.1250,-0.20,14444,0,41127
05/08/2015,N (Jul 15),17.15,17.17,16.56,16.80,16.7750,-0.35,26423,0,41909
05/11/2015,N (Jul 15),16.80,17.15,16.70,17.15,17.1250,0.35,13806,0,42204
05/12/2015,N (Jul 15),17.10,17.54,16.95,16.95,16.9750,-0.15,14898,0,43561
05/13/2015,N (Jul 15),16.95,17.03,16.75,16.80,16.7750,-0.20,13150,0,44745
05/14/2015,N (Jul 15),16.78,16.85,16.55,16.59,16.5750,-0.20,16256,0,46224
05/15/2015,N (Jul 15),16.55,16.70,16.40,16.45,16.4250,-0.15,26920,0,53992
05/18/2015,N (Jul 15),16.44,16.53,15.85,16.00,16.0250,-0.40,25124,0,58054
05/19/2015,N (Jul 15),16.00,16.10,15.70,15.90,15.8750,-0.15,24041,0,59601
05/20/2015,N (Jul 15),15.85,16.00,15.75,15.95,15.9750,0.10,41853,0,63629
05/21/2015,N (Jul 15),15.95,16.03,15.40,15.50,15.5250,-0.45,39683,0,67478
05/22/2015,N (Jul 15),15.52,15.75,15.40,15.70,15.7250,0.20,37395,0,71442
05/26/2015,N (Jul 15),15.75,16.15,15.60,15.96,15.9750,0.25,60722,0,78832
05/27/2015,N (Jul 15),15.95,16.05,15.50,15.70,15.6750,-0.30,37220,0,79648
05/28/2015,N (Jul 15),15.70,15.91,15.64,15.70,15.7250,0.05,39329,0,85002
05/29/2015,N (Jul 15),15.70,16.00,15.65,15.80,15.8250,0.10,57331,398,89601
06/01/2015,N (Jul 15),15.80,15.91,15.55,15.76,15.7750,-0.05,46115,0,94314
06/02/2015,N (Jul 15),15.75,16.05,15.65,16.05,16.0250,0.25,57030,0,98418
06/03/2015,N (Jul 15),16.00,16.00,15.60,15.65,15.6750,-0.35,59836,0,97021
06/04/2015,N (Jul 15),15.67,16.23,15.65,16.10,16.0750,0.40,72557,0,96108
06/05/2015,N (Jul 15),16.10,16.32,15.90,16.00,15.9750,-0.10,51952,0,100737
06/08/2015,N (Jul 15),16.00,16.32,15.90,16.25,16.2750,0.30,39233,0,105627
06/09/2015,N (Jul 15),16.28,16.45,15.95,16.05,16.0500,-0.22,56050,1006,111743
06/10/2015,N (Jul 15),16.02,16.07,15.35,15.41,15.4250,-0.62,73044,0,124206
06/11/2015,N (Jul 15),15.40,15.45,15.10,15.13,15.1250,-0.30,66392,0,138996
06/12/2015,N (Jul 15),15.10,15.60,15.10,15.40,15.3750,0.25,92499,0,153530
06/15/2015,N (Jul 15),15.40,16.10,15.40,16.00,16.0250,0.65,132645,753,174748
06/16/2015,N (Jul 15),16.00,16.27,15.50,15.60,15.6500,-0.38,112519,1818,183825
06/17/2015,N (Jul 15),15.65,15.95,15.35,15.65,15.6250,-0.02,102321,0,178579
06/18/2015,N (Jul 15),15.65,15.85,14.90,14.99,14.9750,-0.65,110696,577,191772
06/19/2015,N (Jul 15),15.05,15.45,14.90,15.45,15.4250,0.45,74854,0,185147
06/22/2015,N (Jul 15),15.35,15.35,14.50,14.55,14.5250,-0.90,81064,0,186624
06/23/2015,N (Jul 15),14.55,14.60,14.05,14.10,14.0750,-0.45,78958,467,186718
06/24/2015,N (Jul 15),14.15,14.60,14.03,14.58,14.5750,0.50,83021,0,179420
06/25/2015,N (Jul 15),14.55,14.70,14.14,14.65,14.6250,0.05,78796,0,172903
06/26/2015,N (Jul 15),14.60,14.90,14.40,14.55,14.5250,-0.10,73886,0,168971
06/29/2015,N (Jul 15),14.90,17.58,14.85,17.40,17.3750,2.85,219305,1854,164567
06/30/2015,N (Jul 15),17.35,18.16,16.25,17.33,17.3250,-0.05,203939,2414,144426
07/01/2015,N (Jul 15),17.30,17.35,15.75,15.92,15.9250,-1.40,130120,478,131272
07/02/2015,N (Jul 15),15.90,17.45,15.72,16.90,16.9250,1.00,143532,190,126639
07/06/2015,N (Jul 15),19.00,19.55,17.03,17.25,17.2250,0.30,124498,641,123482
07/07/2015,N (Jul 15),17.20,18.60,16.20,16.35,16.3250,-0.90,162740,428,117359
07/08/2015,N (Jul 15),16.35,18.45,16.30,18.45,18.4250,2.10,147308,0,111947
07/09/2015,N (Jul 15),18.40,18.85,17.14,18.84,18.8250,0.40,114760,0,107130
07/10/2015,N (Jul 15),18.75,18.98,16.50,16.75,16.7750,-2.05,115820,0,92860
07/13/2015,N (Jul 15),17.60,17.65,14.45,14.47,14.4750,-2.30,102613,0,85273
07/14/2015,N (Jul 15),14.50,14.65,13.90,14.09,14.0750,-0.40,83098,0,83659
07/15/2015,N (Jul 15),14.10,14.60,13.90,13.96,13.9750,-0.10,93606,0,75989
07/16/2015,N (Jul 15),13.95,14.09,12.90,12.93,12.9250,-1.05,84894,148,74311
07/17/2015,N (Jul 15),12.95,13.20,12.73,12.90,12.9250,0.00,60555,0,64220
07/20/2015,N (Jul 15),12.90,12.97,12.33,12.53,12.5250,-0.40,60667,167,56864
07/21/2015,N (Jul 15),12.55,13.10,12.35,12.40,12.3750,-0.15,67227,0,40281
07/22/2015,N (Jul 15),12.50,12.95,12.40,12.95,12.8200,0.44,1261,0,37991
