ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
AVY,1,25,0.499,0.055,0.5008,0.2586,0.5152,420,0.5041
CF,1,25,0.5048,0.0648,0.4961,0.27,0.4842,243,0.5232
CTVA,1,20,0.5048,0.0568,0.5174,0.2605,0.5963,234,0.5159
CRH,1,25,0.5041,0.0543,0.498,0.2631,0.4603,471,0.5156
DOW,1,20,0.4778,0.0412,0.4989,0.2713,0.464,281,0.481
DD,1,20,0.4833,0.0544,0.5005,0.2624,0.482,198,0.4984
ECL,1,25,0.5048,0.063,0.5038,0.2603,0.5506,415,0.5251
FCX,1,25,0.5149,0.078,0.5042,0.2599,0.6157,281,0.5054
IFF,1,25,0.4927,0.0607,0.5119,0.2566,0.5448,312,0.4914
IP,1,25,0.4971,0.0606,0.5165,0.2613,0.4158,422,0.4933
LYB,1,25,0.4946,0.0602,0.5138,0.2616,0.4952,249,0.4933
MLM,1,25,0.5251,0.0695,0.5523,0.2588,0.573,616,0.5149
MOS,1,25,0.4997,0.0643,0.4981,0.2602,0.5109,282,0.5035
GOOGL,1,25,0.5213,0.0581,0.5059,0.2559,0.5602,792,0.5422
T,1,25,0.5086,0.0728,0.5249,0.2638,0.5341,290,0.5035
CMCSA,1,25,0.5079,0.0699,0.519,0.2544,0.532,345,0.5035
EA,1,25,0.4914,0.0584,0.4778,0.2595,0.4697,327,0.5238
FOXA,1,25,0.5009,0.0628,0.5178,0.2613,0.4368,275,0.5137
FOX,1,25,0.5003,0.0483,0.5104,0.2602,0.4856,352,0.5105
LYV,1,25,0.4933,0.0675,0.5067,0.2584,0.4901,331,0.5111
NWSA,1,25,0.5238,0.061,0.5201,0.2631,0.5291,519,0.5105
NWS,1,25,0.5035,0.06,0.5139,0.2616,0.5889,323,0.5117
OMC,1,25,0.5048,0.0705,0.5311,0.259,0.6215,364,0.5143
ACN,1,25,0.5016,0.0618,0.4934,0.2604,0.5192,451,0.5168
ADBE,1,25,0.5175,0.0701,0.4951,0.2547,0.4922,417,0.5155
AKAM,1,25,0.5225,0.0687,0.5139,0.2555,0.4992,440,0.534
APH,1,25,0.5067,0.0659,0.5045,0.2562,0.5639,548,0.5403
ADI,1,25,0.5156,0.0661,0.5242,0.2601,0.5783,476,0.527
CDNS,1,25,0.5314,0.0782,0.5266,0.2604,0.5186,553,0.5302
CDW,1,25,0.5111,0.0599,0.5044,0.2604,0.5119,361,0.5143
CIEN,1,25,0.5238,0.0887,0.5084,0.2614,0.5613,447,0.5416
CSCO,1,25,0.4902,0.0721,0.4995,0.2644,0.4815,380,0.5225
CTSH,1,25,0.4844,0.0669,0.5063,0.2593,0.4997,280,0.506
COHR,1,25,0.5016,0.0658,0.502,0.2693,0.4218,313,0.534
